id sender,id receiver,name sender,name receiver,wire value,country sender,country receiver,trxn_id
EXTERNAL659677,CUST77329909,SUMER GARA,RICHARD BÉLAND-DUMAS,1222.0,IN,CA,DMET59680792
CUST17435802,EXTERNAL777230,PATRICK MILLER,HEATHER ELLIS,1226.5,CA,CA,TGTC68041040
EXTERNAL272970,CUST34878473,ZHENG SHU LAN,DR.AMY CLARKE,2846.0,CA,CA,QTPA26312365
CUST90227869,CUST57320530,HUGUES SIROIS,JOHN BAIRD,1500.0,CA,CA,XAQJ48798618
CUST94686907,EXTERNAL395886,CHARLOTTE BRUNET-GUAY,ANGELA DAY,4698.0,CA,CA,HECG65571253
CUST32283109,EXTERNAL338448,DAVID FOSTER,MATTHEW MURPHY,4283.0,CA,CA,BMSR27343000
CUST20012028,CUST89984354,DESIREE FOSTER,DR.ROMIL SHAH,5633.0,CA,CA,FOQF11613271
EXTERNAL688984,CUST28604237,LINDSEY KELLY,THOMAS ALLEN,4518.0,CA,CA,JADX52791796
EXTERNAL560653,CUST45598273,WU HONG MEI,CASSANDRA BENNETT,2810.5,CA,CA,THJG66312207
EXTERNAL473712,CUST16753150,DANIEL HOOPER,NIRVAAN CHANDA,2580.0,AU,CA,OGPQ37306189
EXTERNAL477444,CUST44209651,HAZEL BEN,FRED JOHNSON,18753.5,IN,CA,SIFA44382269
CUST75079776,CUST42649985,CHRISTOPHER GATES,JENNIFER COBB,1164.0,CA,CA,CFJX85272122
CUST58011931,EXTERNAL514248,LISA GREGORY,LAVRENT'EV SAVVA AFANAS'EVICH,9426.0,CA,RU,WSZF78887968
CUST28857462,EXTERNAL435283,BIAN DAN DAN,MARK PADILLA,4365.0,CA,CA,KXGY85833054
CUST76169086,CUST39669386,OREHOVA ANZHELA LEONIDOVNA,DR.LISA PRICE,31595.0,CA,CA,PTBI24934595
CUST79791706,CUST82534559,DR.JAMES HOFFMAN,VANESA RAYA ALONZO,1915.0,CA,CA,PNPJ15200555
CUST73296997,EXTERNAL674652,SHARON CARROLL,MARCUS MALDONADO,1820.0,CA,CA,EOLM66436936
CUST75487449,EXTERNAL965398,STEVEN ACEVEDO,KIMBERLY JOHNSON,9742.0,CA,US,ZSVJ32576176
EXTERNAL640317,CUST13932658,NICOLAS-NATHAN LACASSE,KATHLEEN JACKSON,7870.0,CA,CA,IAOU32545601
CUST32148818,CUST55196118,GRACE JOHNSON,ALISHA BANIK,1468.0,CA,CA,UJWA57604101
EXTERNAL416203,CUST77827249,LAURA FULLER,TAN FENG,21120.0,CA,CA,KAKN34672976
CUST24633376,CUST51512222,BRIANNA VEGA,CÉCILE DESROSIERS,7922.0,CA,CA,LNXX91010827
CUST21468014,CUST52173069,MEGAN MURPHY,DANIEL KRUEGER,1390.0,CA,CA,NXRO75957540
EXTERNAL645165,CUST69392461,RENEE DEEP,EDGAR ROSS,1448.0,CA,CA,JJJH41062563
CUST29461359,CUST87470710,MA YUN,ERIN GOMEZ,4344.0,CA,CA,ZWCT47169119
CUST49923855,CUST32865340,BERNARD-ARTHUR BRISSON,JOHN MOORE,1362.0,CA,CA,BALL23083351
EXTERNAL654104,CUST66397973,HARRY BLACK,LAURA MASSEY,2642.0,CA,CA,NZZP70812602
EXTERNAL470996,CUST38467032,DR.ANTHONY PALMER,LIC. JORGE LUIS ORNELAS,4031.5,CA,CA,FDIY15482588
EXTERNAL692665,CUST13042630,MICHAEL SMITH,HEATHER FLORES,5018.5,CA,CA,SZPD38822466
EXTERNAL904078,CUST44838039,ISAAC WOODARD,AMANDA CARLSON,1731.0,CA,CA,IAGQ31628470
CUST26529475,CUST10586504,JOSETTE BEAUCHAMP,JEANNINE GRENIER,1390.0,CA,CA,DQLY51941778
EXTERNAL498450,CUST53157835,NOSOVA IVANNA VASIL'EVNA,LAETITIA DESJARDINS,1399.5,CA,CA,FWKY78372331
EXTERNAL198682,CUST76342017,MELISSA GOMEZ,EMMA MALTAIS,6813.0,US,CA,UBIZ40235259
CUST67850589,EXTERNAL208038,DANIEL HARRIS,DR.JONATHAN-HENRI BRETON,2179.0,CA,CA,IHXI51977471
CUST85115818,CUST63662112,SR(A). HILDA OLMOS,MEREDITH ELLIOTT,2521.0,CA,CA,BAGV69234183
EXTERNAL214656,CUST49724785,UNIV.PROF. BEKIR HORNIG B.ENG.,RICHARD GILBERT,45160.0,GE,CA,IWZB77026037
EXTERNAL381485,CUST44127113,DAVID RODRIGUEZ MD,CHRISTINA BARRETT,4249.0,CA,CA,WYWJ38213854
EXTERNAL441378,CUST51606159,CHARVI RAM,DR.YASHVI CHOUDHURY,500.0,IN,CA,AYUC68315490
CUST87688140,EXTERNAL631147,DAVID KANE,XUE MEI,16490.0,CA,CN,CFBU58870565
CUST70186698,EXTERNAL270864,ALEXA BROWN,CHEN BO,5580.0,CA,CA,JHKG60339636
EXTERNAL580096,CUST31897248,MARY LIU,MARVIN PATTON,1118.5,CA,CA,JJFC54516690
CUST16833116,EXTERNAL978148,MARGARET PLANTE,KELLI MCCARTY,1240.0,CA,CA,KJUK36194176
CUST54616354,CUST96776553,CARL DAVID,BOBBY HILL,1985.0,CA,CA,XHQO10640086
EXTERNAL668619,CUST26080614,EMILIJA VASIL'EVNA LOGINOVA,CODY NELSON,2038.0,CA,CA,ZSEP40710309
CUST12312931,EXTERNAL120742,EMILY WATSON,GREGORY WILLIAMS,1143.5,CA,SA,LNNJ90111082
EXTERNAL710130,CUST93309015,MARTHA MORTON,JESSICA THOMAS,1192.0,CA,CA,BBVJ27314178
CUST47952160,CUST34275266,SARA HALL,MARY SMITH,1125.0,CA,CA,AACE97367751
EXTERNAL835981,CUST74203683,JOSÉ MANUÉL ÚRSULA BRITO CORTÉS,ANDREA SMITH,12238.0,MX,CA,UHRS24141854
CUST30912640,CUST25739632,COLETTE POTVIN,WARREN SMITH,13636.0,CA,CA,JAAW35741650
EXTERNAL964424,CUST11897394,KATHLEEN GONZALEZ,LI QIN,2320.0,CA,CA,AENS16141798
CUST50149968,EXTERNAL241076,NATALIE EDWARDS,PETER GONZALEZ,6202.0,CA,US,AYBG81688263
CUST64647570,CUST53366984,COURTNEY BARNES,DIANE WALKER,1810.0,CA,CA,NDLJ31928083
CUST55226159,EXTERNAL729619,CURTIS COOPER,DANIEL HANSEN,1168.5,CA,CA,UWYX80320037
CUST64995655,EXTERNAL176385,ERICA HERNANDEZ,NICOLE RICHARDSON,3722.0,CA,CA,BHYQ66204098
CUST24591122,EXTERNAL343535,JON KRAMER,JAMES BLACK,14186.0,CA,CA,WAXC81207451
EXTERNAL613182,CUST39322308,DR.YANG YING,TONY OWEN,1275.5,CA,CA,BNQL31215911
EXTERNAL448102,CUST92285655,MR CARL FULLER,DAMINI AHUJA,10276.0,UK,CA,UHUV26518930
CUST60100368,EXTERNAL631027,DR.ZHENG LIN,SILVIA DIEGO MARTÍNEZ BENAVÍDEZ,6069.5,CA,MX,UNHD10062003
EXTERNAL910250,CUST23490763,CARLA COBB,RENÉ TANGUAY,7512.0,US,CA,NWFR96229539
EXTERNAL159906,CUST25291883,LORRAINE OUELLET,BRANDON RICHARDSON,3800.0,CA,CA,ACHK55700115
EXTERNAL669524,CUST84962206,MA XIU RONG,BRANDI CRAIG DDS,10438.0,CN,CA,AOKB77332399
CUST54394156,EXTERNAL950661,DR.GABRIEL AUGER,DR RAYMOND BELL,5866.0,CA,UK,YFZM28482494
CUST50586445,EXTERNAL485499,MICHAEL WILLIAMS,ULRICH GUMPRICH-HAUFFER,11715.0,CA,GE,AFAM72188717
EXTERNAL968664,CUST93869748,DR.BRADLEY CAMPBELL,BRIAN FREEMAN,4860.0,CA,CA,TNTC27327907
EXTERNAL798338,CUST27093623,JANICE MCDANIEL,KARINE MORISSETTE,1701.5,CA,CA,XUYS66469995
CUST76950428,EXTERNAL992509,ANGELA GARDNER,ROBERT MCPHERSON,10900.0,CA,CA,DUVH49932314
EXTERNAL807892,CUST71321544,SEAN HILL,SCHERBAKOVA ANASTASIJA KONSTANTINOVNA,1948.5,CA,CA,HGAD15029810
EXTERNAL319031,CUST73022362,DR.THÉODORE CHARRON-DESROCHERS,STEPHANIE BECK,1566.0,CA,CA,YLNR15095565
CUST47055734,EXTERNAL952696,DR. MARK BRAY JR.,DENISE HERNANDEZ,1444.0,CA,CA,HJNW89031605
CUST92643682,CUST97562937,MARK HENRY,ALEXANDRE-NICOLAS ARCHAMBAULT,4640.0,CA,CA,OJBD69559280
EXTERNAL138986,CUST85676369,CHARLES ADAMS,ZACHARY WOLFE,2194.0,CA,CA,WXOA87461697
CUST25379048,CUST70224180,IND.AARUSH THAKKAR,DR.STACY BROOKS,3735.0,CA,CA,KZRO83456533
CUST23936469,EXTERNAL865221,CLAUDE TRÉPANIER,PATRICK ENGLISH,2050.0,CA,CA,QVYN24777032
EXTERNAL514247,CUST90326511,ROHAN TATA,JAMIE WATERS,2480.5,IN,CA,PBWT26680135
EXTERNAL745436,CUST97189358,TAN DONG,MICHELLE ROLLINS,3816.0,CN,CA,JELG49376748
EXTERNAL655266,CUST31877535,LI DONG,KAITLIN GONZALES,21740.0,CN,CA,JBUA16460174
CUST37994869,CUST77578300,MUHINA LJUBOV' KUZ'MINICHNA,JASMINE VALENTINE,1062.0,CA,CA,HVQD80197730
CUST34283270,CUST55112860,MARIA CUNNINGHAM,SONYA COBB,3930.0,CA,CA,EEFO79511135
CUST14191532,CUST44823081,FEKLA KUZ'MINICHNA EVDOKIMOVA,JULIEN RENAUD,1606.0,CA,CA,DUWO14023353
CUST41464278,CUST22038452,JOHN BRYANT,EMMA LARSEN,11018.0,CA,CA,TUFN21186589
EXTERNAL451412,CUST55641839,LISA LYNCH,BRETT MOORE,1792.5,CA,CA,XMYO21470066
CUST64217218,EXTERNAL861618,DR.PAMELA GARCIA,DR.VIRGINIA SMITH,4144.0,CA,CA,DSHX50605932
CUST87597129,EXTERNAL421035,DIANA MCDANIEL,AARON DANIEL,43743.0,CA,US,BLXM66991631
EXTERNAL391748,CUST74861356,PHILIP SIMON,JESSICA BLACKWELL,1120.0,CA,CA,BQGT47605424
CUST20570088,CUST44622972,AMANDA SNYDER,BILLY JOHNSON,17000.0,CA,CA,DFDS31374613
CUST35903314,EXTERNAL635095,WILLIAM ARCHAMBAULT,ALLISON STARK,1530.0,CA,CA,KGZM94306956
CUST32593269,EXTERNAL158171,SAVANNAH PETERSEN,NICOLE SANDOVAL,1295.0,CA,CA,QTTS60680241
EXTERNAL825034,CUST73772385,AMANDA CASTRO,FADEEV SIL'VESTR VIKTOROVICH,1941.5,US,CA,MOFZ58332852
CUST36260180,EXTERNAL390069,YOLANDA BRADY,XU GUI YING,1120.0,CA,CA,SGJV13597964
CUST18892778,CUST51218534,KEVIN JOHNSON,IND.ANGELA SCHMIDT DVM,7076.0,CA,CA,TPVY10112645
CUST27458794,CUST32708299,FAIYAZ HARI,JEFFREY GALLOWAY,1223.0,CA,CA,FSSL50638089
CUST87282740,CUST68352090,DESTINY WALKER,WILLIAM WHITE,1500.0,CA,CA,LJFY40806411
EXTERNAL238488,CUST54743885,NINA EFIMOVNA AFANAS'EVA,KRYLOVA FEVRONIJA SERGEEVNA,4111.5,CA,CA,EYFF24363882
CUST58447686,EXTERNAL379511,LAETITIA-PATRICIA LAVOIE,RITVIK VARKEY,4548.0,CA,IN,CYPQ16423805
EXTERNAL575279,CUST73161307,IZMAIL ADAMOVICH PETUHOV,OLIVIER-RAYMOND GAUTHIER,6158.5,RU,CA,FAVX64147842
CUST32982640,EXTERNAL173197,SCOTT BENTON,DENIS LABONTÉ,1137.0,CA,CA,MEHZ73129283
EXTERNAL841452,CUST54619605,AMBER SCOTT,CINDY THOMPSON,15782.0,UK,CA,ILNR17200378
CUST10818471,CUST83582937,DR.TROY MILLER,LAKSHIT VALA,3000.0,CA,CA,AVDE26987981
EXTERNAL768665,CUST17051523,REBECA PINEDA,ROBERT KENNEDY,7200.0,MX,CA,YMVR79965672
CUST12612371,EXTERNAL716518,NATHALIE-JESSICA GRÉGOIRE,MARK VILOROVICH JAKOVLEV,38657.0,CA,RU,JGHM24893564
EXTERNAL786871,CUST72611496,VALENTIN EDGARDOVICH BUROV,VIRGINIE ARCHAMBAULT,7029.5,CA,CA,VICH13279268
EXTERNAL657339,CUST41278117,KIM FERGUSON,KATHY ZAMORA,7911.0,US,CA,NFIA61764597
EXTERNAL503425,CUST42849967,JAMIE CONRAD,JOHN CONNER,1489.0,CA,CA,XEVA17272490
EXTERNAL391867,CUST12520231,MARCUS ROSS,DENNIS BROWN,9040.0,CA,CA,MFCW81106209
EXTERNAL341661,CUST59420308,JIMMY MEYER,ANTHONY DIXON,2768.0,CA,CA,GZVD41835595
CUST57970405,CUST34917808,FRÉDÉRIQUE-CHRISTIANE MARCHAND,DR.KAREN ELLIS,1742.0,CA,CA,FHJN98110639
CUST50868533,EXTERNAL258772,CAMERON MCLAUGHLIN,HIMMAT THAKKAR,30734.0,CA,IN,IHPN90047783
CUST55230702,EXTERNAL431027,CÉLINA TURCOTTE,HOWARD MCKENZIE,3830.0,CA,US,VVNB99007370
CUST97580096,EXTERNAL422156,MICHELLE RODRIGUEZ,MARIE DUMAS,2190.0,CA,CA,NOJF45875964
EXTERNAL270065,CUST76406115,DAKOTA JACOBS,CHRISTINE NELSON,14811.5,AU,CA,USIP57294929
EXTERNAL332954,CUST97044980,NANCY GAONA,HENRY STEWART,7054.0,MX,CA,NQOK97533260
CUST66628260,CUST90728627,CARRIE THOMPSON,AMANDA JACOBSON,33089.0,CA,CA,RFUL43932904
EXTERNAL266629,CUST89075840,LAI XUE MEI,XING LIN,19236.5,CN,CA,HFVX39420706
EXTERNAL580487,CUST56534072,ZOÉ RICHARD,CHEN JUN,1942.0,CA,CA,LGYP66971266
EXTERNAL604461,CUST26393377,DR.JONATHAN BAKER,JONATHAN MOORE,2222.0,CA,CA,DWUV98267346
CUST15281904,EXTERNAL955234,KIAAN BEN,BRANDON COLEMAN,2958.0,CA,CA,GCXB42688811
CUST89676884,CUST66370365,RAYMOND HARRISON,DENISE WATKINS,4857.0,CA,CA,WCKO14928257
CUST77148824,CUST12187524,OLIVIA PARÉ,ANNE FULLER,5119.0,CA,CA,LQLD99057716
EXTERNAL377204,CUST80922681,JEFFERY BISHOP,MEGAN CASTRO,3800.0,CA,CA,MLYN68259653
EXTERNAL291314,CUST41261010,SEAN CARTER,BRIAN CRAWFORD,1449.0,CA,CA,NFVQ82660676
EXTERNAL944437,CUST84858138,KIMBERLY SHEPARD,PAULA WHITE,1081.0,CA,CA,VAKJ87979192
EXTERNAL780867,CUST20411499,STACEY REYES,ANOUK-CÉCILE PARADIS,1750.0,CA,CA,VPHS23918386
CUST71308870,CUST28590821,BRANDON CHAVEZ,ALICIA WHITE,1140.0,CA,CA,QYJD38780161
CUST67518940,CUST39338617,CARLOS SNYDER,KEVIN BRETON-LALIBERTÉ,3457.0,CA,CA,OZKW83153404
EXTERNAL349709,CUST88372295,DENIS ROBINSON-COLES,NORMA JACKSON,12362.5,SA,CA,TRGU89510714
EXTERNAL135722,CUST27917556,FRAU SOPHIA GRÖTTNER B.A.,MRS. AMY MCKENZIE,1582.0,GE,CA,LINB94748801
CUST34318844,EXTERNAL376562,ANTHONY IRWIN,WALTER RIVERA,6050.0,CA,AU,JETZ97625876
EXTERNAL461037,CUST60843765,JENNIFER DELEON,APRIL CARTER,8509.5,CA,CA,SUZU36242823
CUST79230480,EXTERNAL205845,DR.ÉRIC CARON-VACHON,ZHANG JIN FENG,1600.0,CA,CN,WQCN61707459
EXTERNAL267421,CUST71308870,EUGENIA IVONNE DUARTE,BRANDON CHAVEZ,1052.0,CA,CA,LKLC37348287
CUST92221562,CUST86392348,REBECCA KING,OLIMPIJ FEDOSEEVICH DOROFEEV,27572.5,CA,CA,GQBW42651624
CUST14141006,EXTERNAL762518,LINDA FOLEY,WANG LIU,13630.0,CA,CN,LKSC16337034
EXTERNAL207360,CUST23450882,JAMIE OLSON,MARIE SWANSON,2173.0,US,CA,QIDR24471997
EXTERNAL670158,CUST76139395,MO XIU YING,ANNE CHAN,571.0,CN,CA,ZGTJ52624954
EXTERNAL547761,CUST30318978,RICHARD PIERCE,WILLIAM DEAN,12438.0,AU,CA,MHTS20267222
CUST92367442,EXTERNAL213665,RUTH BROWN,MAXIME-BERTRAND FOURNIER,4965.0,CA,CA,AXNO26993380
EXTERNAL949342,CUST31903021,MS. CARRIE KELLY,TERRY WATSON,1304.5,CA,CA,QHPY43208804
EXTERNAL647154,CUST95713250,MARTINE LAPIERRE,RAMIRO APODACA DE LA TORRE,2578.0,CA,CA,UFCF68031767
EXTERNAL910107,CUST13591471,ZHAO LEI,CHRISTOPHER THOMAS,33306.0,CN,CA,XWAE24809654
EXTERNAL469611,CUST19913725,LINDA BURTON,JACQUES LACROIX,33826.5,US,CA,EPIS57070564
CUST77030875,CUST60843765,CATHERINE VALDEZ,APRIL CARTER,1149.5,CA,CA,GRHG40997432
EXTERNAL491182,CUST59490689,KOMISSAROVA NINEL' VALENTINOVNA,MELANIE SHEPARD,8575.0,CA,CA,BPNU87194315
EXTERNAL495020,CUST60614914,KATRINA HILL,DEVIN ROBERTS,2050.0,CA,CA,UPRC87694494
EXTERNAL316085,CUST58182205,MEHUL CHATTERJEE,KATHERINE KHAN,3467.5,IN,CA,RKDZ87481007
CUST17301082,CUST19951073,DULCE MARÍA ESTEBAN PÉREZ POSADA,DYLAN HALL,6458.0,CA,CA,HGHX24460287
CUST89453432,EXTERNAL990850,GÉRARD LEBEL,KUZ'MINA ALINA ARHIPOVNA,22680.0,CA,RU,QJNV34149257
CUST65822258,EXTERNAL857937,DR.DANIEL JENKINS,EHSAAN ZACHARIA,5955.0,CA,CA,AALQ85330990
EXTERNAL995543,CUST24664828,ESPERANZA ADÁN ARCHULETA,JULIEN-GUILLAUME GAUDREAULT,3326.0,CA,CA,IJWB58091523
EXTERNAL806939,CUST23617903,MELISSA WALLER,ALEX PEARSON,2016.0,CA,CA,MGUU82362314
EXTERNAL173764,CUST55538723,MADHUP MANI,WANG HAO,12388.0,IN,CA,RNFK57527302
CUST58198078,CUST50814726,DR.ROBERT FISHER,RODNEY DAVID,1380.5,CA,CA,PYWO34708459
CUST84495998,CUST41358415,LINDA RUSSO,KRISTIN THORNTON,1339.5,CA,CA,OLQJ21066107
EXTERNAL433259,CUST47348090,ROBERT HOWE,ANGELA FERNANDEZ,1486.5,CA,CA,PFAZ31236727
CUST48000915,EXTERNAL675197,MICHAEL MILLER,MOLLY POWELL,6320.0,CA,SA,XUCA34312929
EXTERNAL833969,CUST77959169,JOHN HARRISON,COLIN KIDD,2376.5,CA,CA,OSNH43231777
EXTERNAL421098,CUST54367034,MARK BROWN,YANG YANG,1060.0,UK,CA,OMYK13040506
CUST32765685,EXTERNAL401701,ARMAAN KRISHNAN,KEVIN BROWN,12406.0,CA,US,AUEZ10490073
CUST20576333,CUST54553520,ROBERT YOUNG,CONNIE SCOTT,3985.0,CA,CA,SJRE94876778
EXTERNAL267058,CUST76157663,KELLY MAYO,HEATHER EVANS,4953.5,CA,CA,QUJE43250686
EXTERNAL230925,CUST54425435,ELIZABETH MAHONEY,ZHANG XIU YUN,1370.0,CA,CA,UTSF35994363
EXTERNAL259487,CUST20446998,MICHAEL ROSS,SEMENOVA LORA ROBERTOVNA,1165.5,CA,CA,EEXZ41705879
CUST54096250,EXTERNAL208985,MARK LYNCH,RIAAN KUNDA,3454.0,CA,IN,VBJW77588367
EXTERNAL322941,CUST16295648,TERESA PAMELA GIRÓN VÁZQUEZ,KRISTEN GUERRERO,4592.0,CA,CA,WKYE72021338
CUST75044806,EXTERNAL120863,ANOUK CHAREST,SHAUN RIVERA,2566.0,CA,CA,HWOK41260439
EXTERNAL864961,CUST88436661,JOHNNY CONTRERAS,DR.CAMILLE LACHAPELLE-MALTAIS,1507.0,CA,CA,JCHB29045047
EXTERNAL727323,CUST76068487,ZHANG QIANG,ADRIAN FILIMONOVICH SUVOROV,2487.0,CN,CA,LLCI58822904
CUST87260075,CUST74652770,LV TAO,STEVE MEJIA,5748.0,CA,CA,PHLG26438283
CUST89459388,EXTERNAL138728,JENNIFER MEYERS,PATRICK ADAMS,1447.0,CA,CA,TNKF46157251
EXTERNAL669928,CUST89991413,DHANUK SANI,NICOLÁS RODRÍGUEZ,3147.0,IN,CA,HEPS16127895
CUST42344016,CUST60839502,OORJA SINGHAL,SHAWN MCDONALD,1088.0,CA,CA,RTQA53124717
EXTERNAL299649,CUST39186828,MENG HUI,WANG LING,5128.0,CN,CA,YTSX58236752
EXTERNAL979033,CUST85675577,KELLY WILLIAMS,CHELSEA WILLIAMS,2204.5,AU,CA,XAPV51584748
CUST63145904,EXTERNAL376153,JULIA LESTER,RIYA KEER,5308.5,CA,CA,GGDW14846250
EXTERNAL309453,CUST17340794,JOSHUA PEREZ,BETH ARMSTRONG,2700.0,CA,CA,LBUH12157599
CUST20730149,EXTERNAL745656,NATAN JAKUBOVICH VORONTSOV,CONNOR FIELDS,1134.0,CA,CA,EUFM94439205
EXTERNAL549329,CUST40537709,JOSEPH SMALL,BARRY FOSTER,10985.0,CA,CA,SBXG91539560
EXTERNAL707080,CUST26653036,DR.JIVIN VAIDYA,HIMMAT BAJAJ,5169.0,CA,CA,GLPR71088857
CUST33422292,EXTERNAL181164,DR.REBECCA KING,VAIBHAV KHALSA,26617.5,CA,IN,TVYQ58812365
EXTERNAL219019,CUST14016586,SR(A). FIDEL ANGULO,DR.TRACY WOOD,4000.0,CA,CA,JVJR13259198
EXTERNAL642894,CUST45527284,DR.WU YU MEI,DONALD FLYNN,1249.5,CA,CA,MWZR19122691
EXTERNAL984570,CUST61572420,KAVYA DHILLON,CLAIRE DUVAL,7342.0,IN,CA,NTGE32857259
EXTERNAL807045,CUST94628033,PAUL PHILLIPS,JONATHAN YOUNG,3646.0,CA,CA,ASDH14497065
EXTERNAL569976,CUST87103408,FLORENTIN EDGAROVICH BOBYLEV,SHARON HUFFMAN,11793.5,RU,CA,TGUI36287823
CUST22657817,CUST39897354,JOHN KELLY,KAREN BROOKS,2407.5,CA,CA,DLMB73124144
CUST13623585,CUST45761411,ALISON SOTO,DIYA MAHAL,2683.0,CA,CA,ZCTI68584360
EXTERNAL625627,CUST49540449,D'JACHKOV LJUBOSMYSL IOSIPOVICH,DR.CHRISTIAN BREWER,24828.0,RU,CA,XWYQ98813305
CUST70023628,CUST15230961,CHRISTINA WHITE,LAURENT LAMONTAGNE,2816.0,CA,CA,BCKE47929457
CUST77776120,CUST41135208,CHERYL POTTS,DR.FLORENCE BERTRAND,2572.0,CA,CA,ZNBD23576388
CUST20274105,CUST29653406,RIAAN KARAN,ROBERT MURRAY,3175.5,CA,CA,EDYP44655408
CUST63610303,EXTERNAL935270,KIMBERLY COLLINS,ANAY HANS,6000.0,CA,IN,GABT38959387
EXTERNAL807843,CUST74060155,DR.LIAO LING,WEI GUI ZHI,1144.0,CA,CA,ITYQ37951089
CUST68352090,EXTERNAL469107,WILLIAM WHITE,JESSICA PITTS,1813.0,CA,CA,LTSM39116761
EXTERNAL503949,CUST25725122,ROHAN HORA,KYLE OWEN,37200.0,IN,CA,HZBD67653659
CUST89176642,EXTERNAL316289,CHEN LEI,ANTHONY MELENDEZ,15530.0,CA,CA,KHKA56893934
EXTERNAL498891,CUST89408402,MATTHEW LOPEZ,ERICA HALL,40440.5,CA,CA,UMOA37182509
CUST81181213,EXTERNAL375918,JENNIFER MATTHEWS,VANYA KAPADIA,5632.5,CA,IN,WGCB38933470
CUST97893933,EXTERNAL891487,TIMOTHÉE BOUCHER,MEHUL JAGGI,5313.0,CA,CA,EITP79736614
EXTERNAL923273,CUST74168549,KENNETH LEWIS,LISA TRAN,7709.0,AU,CA,WFVU67130814
EXTERNAL972458,CUST71892924,JOSETTE HOULE,DR.SHAAN SAMI,1536.0,CA,CA,BZAA88057857
CUST99311089,CUST17026840,DR.MICHAEL SANDOVAL,ROBERT WILLIAMS,5205.0,CA,CA,BOQM76519189
CUST57637997,EXTERNAL261259,IND.SUSAN MASON,XIONG YU MEI,1288.0,CA,CA,IYIT61315648
CUST99391983,EXTERNAL506016,NATHALIE DESBIENS,CRYSTAL BELL,1349.5,CA,CA,ZTWY28557646
EXTERNAL433130,CUST43132220,STEPHANIE MANNING,JAMES GOMEZ,1171.0,CA,CA,TDEN42045978
EXTERNAL700713,CUST45741941,SILONDILE ANDILE,DR.VICTOR MEDINA,28504.0,SA,CA,TFRL16529039
CUST19754564,EXTERNAL232271,DR.KATIE HOLMES,HEATHER JAMES,11447.0,CA,CA,RJRN16174148
EXTERNAL732720,CUST77277978,YASHVI GOSWAMI,KAITLIN KLEIN,42708.0,IN,CA,ZJQC54473946
CUST55271148,EXTERNAL793131,JONATHAN WARREN,NEYSA GOLLA,34240.0,CA,IN,MWYI82190182
CUST38742117,EXTERNAL420314,ALICE SÉGUIN-LEGAULT,ZHANG HONG MEI,10412.0,CA,CN,UPDM95264838
EXTERNAL914891,CUST80410612,URVI SANDAL,LAUREN CASTILLO,19308.5,IN,CA,QTKX62050707
CUST40216529,CUST68121010,RONALD COHEN,JUSTIN BURNETT,6904.5,CA,CA,VMNV28409636
EXTERNAL302194,CUST20231892,FEDOTOV STANIMIR DENISOVICH,VICTORIA GREEN DVM,1172.0,CA,CA,SUTT79150769
EXTERNAL694577,CUST61723047,MICHELLE TAYLOR,JESSICA KIRBY,4960.0,CA,CA,XWUB36950209
EXTERNAL998848,CUST43469708,LEAH WARREN,DR.HARITONOV HRISTOFOR VJACHESLAVOVICH,13796.0,AU,CA,URFT33578753
EXTERNAL952969,CUST39273160,JORDAN BUSH,JUSTIN SANCHEZ,45814.0,US,CA,KXRH87298732
CUST47998167,CUST23377642,DANIELLE JONES,VINCENT PELLETIER,1445.5,CA,CA,UUOB21449897
CUST68079173,CUST57235295,JEAN COULOMBE-GIROUX,MURAV'EV APOLLON ANTONOVICH,4176.5,CA,CA,REGY29360970
EXTERNAL167842,CUST12420881,CLÉMENCE ÉMOND,KONG TING TING,9646.0,CA,CA,RCXX51457374
CUST26448815,EXTERNAL513224,GINA ROSS,ROBERT DAVIDSON,1703.0,CA,CA,NTOX65375470
EXTERNAL146619,CUST95696249,ANGELA TORRES,VICTOR LIU,3855.0,CA,CA,QKSI15491348
CUST26304358,CUST25588051,THÉRÈSE DUFOUR,HEATHER MCKEE,2064.0,CA,CA,BTAC82071813
CUST42178176,CUST18464826,AMY BRADLEY,STEPHANIE JONES,1079.5,CA,CA,ZRHZ35218934
CUST87077845,EXTERNAL370095,DR.DRISHYA MAGAR,BRENDA MULLEN,8410.0,CA,CA,YLMP56228001
EXTERNAL849725,CUST20471872,SHELLEY NOBLE,AARON CORDOVA,933.5,AU,CA,QLDB33841971
EXTERNAL724199,CUST94686907,KEVIN DAVIS,CHARLOTTE BRUNET-GUAY,1846.0,CA,CA,IALK93072337
CUST13673039,CUST65666563,LAURA OSBORNE,JASON JENKINS,6781.0,CA,CA,KHWB90234589
CUST52885797,CUST16349515,ROGER REED,VANESSA MARTINEAU,9885.0,CA,CA,OQDF49843074
CUST20309238,EXTERNAL366087,ANDREW RILEY,EHSAAN DUA,12004.0,CA,IN,REDJ12831583
CUST29879404,CUST92841649,LAUREN MCCORMICK,ALAIN LÉVESQUE,18446.0,CA,CA,WUKT96588468
CUST80600735,CUST21120557,DR.AMY ACOSTA,TIFFANY ANDERSON,5482.0,CA,CA,HTBL91574819
CUST65287562,CUST42107943,ANTHONY AUSTIN,DANIELLE SCHMITT,1242.5,CA,CA,GLOK31153575
CUST33451611,CUST18723823,MANUEL DURAN,RICHARD HARRIS,3356.0,CA,CA,PHFC91130899
