,id sender,id receiver,name sender,name receiver,emt message,emt value,trxn_id,emt message emb,animalsim
214878,CUST23010701,CUST54570866,PAULETTE POIRIER,DR.DAVID BARNES,puppy fund,20,UOFP83338295,,0.4135618507862091
26455,EXTERNAL386513,CUST64388688,THÉRÈSE MICHAUD,AUDREY BOUDREAU,Puppy fund,97,AYHX58229457,,0.4135618507862091
344326,EXTERNAL591630,CUST11167180,SANDRA MORA,JEANNINE BRISSON,Puppy's vet bill,81,NTDB96024849,,0.4135138690471649
379111,CUST81025643,EXTERNAL952826,AMY WALLACE,LUC LAVALLÉE,Hot dog stand,3,RBVC20695738,,0.41322314739227295
16827,CUST88593020,CUST12787594,ARHAAN DIXIT,CINDY MYERS,"puppy food, thnx",20,FXTA12082926,,0.4125274419784546
122409,CUST53472623,CUST92619569,WU RONG,ROBERT HAMILTON,Cat litter,13.5,UXUG72655043,,0.4120577573776245
40853,EXTERNAL759140,CUST77218696,DERRICK CRAIG,JACQUELINE PICHÉ-TREMBLAY,Cat litter,18,ADHT34648923,,0.41205766797065735
28864,CUST23291101,EXTERNAL649834,SARAH ALEXANDER,BERNARD LALIBERTÉ,School,49,EKOJ29126555,,0.41114163398742676
176794,CUST16197578,CUST33921312,DR.TAMMY HAYDEN,JESSE BRIDGES,Red bulls,10,ZVMH78771552,,0.41006582975387573
482371,CUST11176757,CUST22505067,MICHAEL WYATT DDS,RYAN LOPEZ,doggie sit,29,DTHC34477253,,0.40992915630340576
431914,CUST70977942,EXTERNAL254415,LUCAS-NICOLAS GIGUÈRE,PAWCLINIC,for the bird cage,100,EVDS93238600,,0.40948161482810974
465955,CUST22290000,EXTERNAL719858,RANDY HUNTER,CHRISTINA JONES,Computer,1000,PKMQ52181645,,0.40944379568099976
464447,CUST59558809,CUST48483512,MANUEL COHEN,ANGELA HAWKINS,Zoo trip,34.5,DDLR99739627,,0.4094012975692749
355930,CUST86381471,CUST33212734,BEVERLY MILLER,DANIEL ROBINSON,Zoo trip,57,QYAE41676307,,0.4094012677669525
289745,EXTERNAL315987,CUST40260753,DR.LAURIE DESROCHERS,MICHÈLE-AURORE ALLARD,zoo trip,24,BWBA84968636,,0.4094012677669525
419731,CUST37619383,CUST67157603,KARINE DUVAL-BEAUREGARD,DR.DYLAN MCGUIRE,Zoo trip,40,IFWU69296303,,0.4094012379646301
196525,CUST66954770,CUST68271837,BYKOV JAN CHESLAVOVICH,CHRISTOPHER PORTER,Pet grooming,100,VNGH97570874,,0.40905246138572693
362692,CUST98861883,EXTERNAL500521,JULIE LAMBERT,BRAD HESTER,pet grooming,36,CQMQ45115769,,0.40905246138572693
488824,EXTERNAL856822,CUST26539671,JOHN CHASE,DR.EFREMOVA TAMARA TARASOVNA,Pet grooming,55,NARQ23661719,,0.40905246138572693
451280,EXTERNAL921271,CUST95089761,VICTOR DESROSIERS,YVETTE ESPARZA,Pet grooming,45.5,ZOIM23553296,,0.40905237197875977
33795,EXTERNAL856317,CUST82036557,MICHÈLE DOUCET,STEPHANIE DANIELS,Pet grooming,26,FZBB64149950,,0.40905237197875977
282714,CUST81796625,CUST66073543,PAMELA BROWN,LOGAN ACOSTA,Pet grooming,38.5,OVCO26269111,,0.4090522825717926
228290,CUST51339011,CUST77329055,DR.JOSHUA TOWNSEND,DR.GUILLAUME-THÉODORE LAVIGNE,Pet grooming,32.5,VPGV78327687,,0.4090522825717926
130167,EXTERNAL878258,CUST34742368,DR.CHRISTINE HAMMOND,BRADLEY HERNANDEZ,Meat market,52.5,CZSZ19920838,,0.40848371386528015
149046,CUST86427657,EXTERNAL239390,KATHY WU,TERESA HOOVER,Book,20,VCJH86405929,,0.4075726866722107
388113,CUST14859631,CUST13566690,ISHAAN BALA,DR.BARBARA CALDERON,Book,8,SKIA55158658,,0.4075726866722107
441355,CUST52897173,CUST47832023,MIRANDA DUNN,KYLE KENNEDY,Book,6,DMQC33207246,,0.4075726866722107
370285,CUST82431512,CUST86742215,ASHLEY BLAIR,TIMOTHY MURILLO,book,8,AGBP47363625,,0.4075726866722107
19061,CUST49770934,CUST83894425,MONIQUE PROVENCHER,GREGORY MARTINEZ,Book,19.5,IWCY20681852,,0.4075726866722107
367226,CUST10562117,CUST37499738,MICHAEL VEGA,DR.ERNEST FARMER,Book,18,KLDE42277048,,0.4075726866722107
337341,CUST14635589,EXTERNAL825126,JOSEPH BOISVERT,STEVEN JONES,book,10,WITO13598431,,0.4075726866722107
423541,CUST95762851,CUST94835519,CUI SHU ZHEN,TUSHAR KURIAN,Book,20,PFUS46471938,,0.4075726866722107
422400,CUST28332021,EXTERNAL430265,JONATHAN HAMILTON,SANDRA THOMAS,Book,20,MVDI33892684,,0.4075726866722107
394087,CUST97669112,EXTERNAL600908,SARAH POTTER,ANITA CRAIG,book,12,NENR23707695,,0.4075726866722107
436397,CUST12740164,EXTERNAL689951,OLIVIA RICHARD,CODY WALKER,Book,10,CKDT20688298,,0.4075726270675659
334269,CUST39647028,CUST59144013,ROBERT MCCARTY,JILL ALEXANDER,book,16.5,HDRO71090569,,0.4075726270675659
471416,CUST72409420,CUST10883911,PETER MOORE,DR.BRITTNEY ALLEN,Book,18,LCLO24453581,,0.4075726270675659
31372,EXTERNAL705757,CUST44781223,ODETTE BEAUDOIN,SEAN JOHNSON,Book,10,VHZI87079844,,0.4075726270675659
153601,EXTERNAL275546,CUST75162100,REGINA PERRY JR.,CATHERINE DORSEY,Book,12.5,TUKW75267649,,0.4075726270675659
97073,EXTERNAL469946,CUST48888872,CENG JIAN PING,FRANCISCO POWELL,puppy treats,13,OWXO85437768,,0.40746018290519714
147866,CUST52931481,CUST64211256,KRISTI SMITH,EDWARD COLEMAN,4 cats,25,EUXF53622465,,0.40729498863220215
499152,CUST34166180,CUST62187939,DR.DR. JACOB GUERRERO,MX. DANIEL DANIELS,"Puppy food, cheers",18,MEYX27560565,,0.40706562995910645
331665,CUST40813692,CUST81120415,HEATHER COOPER,MANON ROBERGE-GOSSELIN,"Pet supplies, thanks",24,SYXT20881364,,0.4070323407649994
28509,EXTERNAL396177,CUST38293222,JAMES ROBINSON,DR.JEFFERY TAYLOR,Pay back for the dog sitting,65,CPYF32548464,,0.40606483817100525
377377,CUST53332784,CUST39755599,JONATHAN MAY,GUY RACINE,Kid's toy,22.5,PAVN23249559,,0.405569851
258235,CUST63197836,EXTERNAL931297,ANDRÉE DUFOUR-PARÉ,BREANNA ADAMS,Film,9,PJEY17835843,,0.40238356590270996
211649,CUST13748923,CUST42016970,ROBERTO BALL,DR.LATASHA THOMAS,"Vet bill, thnx",76.5,NXNB64552478,,0.4011552929878235
153248,EXTERNAL645878,CUST36723575,HUGUES PILON,DHRUV SEKHON,Hotdogmoney,0,ZBYT26732966,,0.39951300621032715
304477,CUST26490060,EXTERNAL505240,DONALD KENNEDY,ROGER ROSS,Vets bill,149,HGJD51382514,,0.39803293347358704
68565,CUST10542077,CUST98286924,AMANDA SHARP,ANN LYONS,vets bill,200,DBTQ81126218,,0.39803293347358704
477443,EXTERNAL624743,CUST48662114,DR.ALEX-THÉRÈSE GILBERT,MIGUEL LAMB,For the cute puppy toy from your shop,10,NPJE47997710,,0.397556871
117381,EXTERNAL976622,CUST49647037,MICHELLE NGUYEN MD,LAETITIA VEILLEUX-THÉRIAULT,Hamster food,0,YDJB18858868,,0.3970779776573181
27580,EXTERNAL630995,CUST44048633,AARON GONZALEZ,DANIEL KIRK,Clothing,100,FZHV98585679,,0.39681679010391235
248873,EXTERNAL172973,CUST78297714,JENNIFER WARD,MICHELLE WALKER,Dog sitting over the weekend,77,OFNI98256813,,0.3963203430175781
218444,CUST80842184,CUST36239836,JOHN FIELDS,JESSE PEREZ,Dog meds,7,RJAK14561624,,0.39588600397109985
372016,EXTERNAL122504,CUST55896491,DESIREE WOOD,MICHELLE TURNER,Dog food pay,14,KTKW98546211,,0.39521628618240356
363374,EXTERNAL436236,CUST39479199,G-N GERASIMOV AKIM DEMIDOVICH,VANESSA VALDEZ,For the cutest puppy from your litter,499,HLOH95218588,,0.3952031135559082
310771,CUST64688433,CUST64046399,XAVIER BRASSARD,ALLEN DIXON,Taking care of cat,32.5,IIFK87331693,,0.3942810595035553
189741,CUST21792064,CUST76907177,MEGAN BRANDT,JORDAN JONES,"Hotdogs, game",39,JLQZ25601138,,0.3927335739135742
365786,EXTERNAL567125,CUST76719840,ANDREA WOODWARD,DANIEL EVANS,Unexpected vet bill,148,ZDUS95910964,,0.3923746347427368
431676,EXTERNAL210061,CUST82035888,JESSICA HALL,THOMAS GUERRA,"dog walker, thx",21,HOTE69238492,,0.3915291428565979
424040,CUST59308404,CUST84578882,ANTHONY LOPEZ,DEREK KANE,"Cat food, thanks",29.5,CFKI62613042,,0.3908556401729584
423041,CUST74631181,CUST71928438,MATHILDE FERLAND,ANNA GRIFFIN,Tattoo,100,JCNK92466419,,0.39067044854164124
381046,CUST12133927,CUST71239665,CHELSEY HARRIS,RASHA SEM,tattoo,153.5,USYJ98027700,,0.39067044854164124
110203,CUST35184413,EXTERNAL276685,MARGOT LACHAPELLE,EMMANUEL CHARRON,Tattoo,200,RDOK16335915,,0.39067044854164124
290460,EXTERNAL283685,CUST54137835,DENISE ROBERGE,KARINE LACROIX,Vet visit,90,ZRQD81406142,,0.3892518877983093
482573,EXTERNAL989921,CUST86763653,TOMMY STEWART,STACEY GRANT,Vet visit,101,FQZA21539692,,0.3892518877983093
225729,CUST49881695,EXTERNAL989164,BRYAN SOLIS,NICOLE BARRETT,Vet visit,88,JHHY45604685,,0.3892518877983093
63140,EXTERNAL376459,CUST14527713,ANDREW CAIN,KIM HARDY,Vet visit,78,SYNE45274651,,0.3892518877983093
59200,EXTERNAL477467,CUST85036486,THOMAS LECLERC,LAURIE HERMAN,Vet visit,78,MLOJ16376860,,0.3892518877983093
446771,CUST28012007,CUST15462664,JÉRÔME DESROSIERS,SAMUEL PAQUETTE,Vet visit,63.5,RUYL28690290,,0.3892518877983093
243052,CUST41358459,CUST51347968,DR.LAURA TUCKER,MICHAEL JENKINS,Vet bill :-(,120,BTCH47699239,,0.3886522650718689
459818,EXTERNAL761715,CUST89597150,TANNER MEZA,CHARLES CHAPMAN,"puppy food, thanks",12,QVHJ10870032,,0.38765305280685425
316816,CUST36727328,EXTERNAL454995,ANNA FROST,GREGORY SCHULTZ,Cat sitter,16,LYUB24316895,,0.3867754340171814
57158,CUST11369733,EXTERNAL713891,TU RONG,BRADLEY RAY,Cat sitter,54.5,GCIS57662051,,0.3867754340171814
234892,EXTERNAL818865,CUST77569017,TRANSITLOGISTICS,INDIRA GUILLERMINA FRANCO,cat sitter,49,EPMO64912607,,0.3867754340171814
11314,EXTERNAL103143,CUST79408609,EMILY SCOTT,TOMMY SOTO,"Food, yesterday",13,AMGI24171031,,0.3853355646133423
76992,CUST84231251,CUST85647934,DAVID PEREZ,CLAUDINE BOILY,Zoo visit,15,NRGQ89460480,,0.38507309556007385
438843,CUST23641762,CUST80838499,MAXIME VINCENT,DR.MÉLANIE PARENT,"Vet visit, share",74.5,WTWY67302272,,0.384625643
302011,EXTERNAL296209,CUST72274796,VICTORIA NELSON,EMILY JOHNSON,Video game,49.5,JNGS42622636,,0.3836228549480438
28459,EXTERNAL598704,CUST11712968,DENISE BALL,ÉLISABETH CARON,Video game,88.5,WPEQ69707948,,0.38362282514572144
429466,EXTERNAL914175,CUST40134056,NICHOLAS DURAN,MARTIN SAVOIE,Video game,60,CCAF48200618,,0.38362282514572144
433072,CUST35632893,EXTERNAL526983,RUTH WALKER,IND.DR. JOSÉ EDUARDO ESCALANTE,video game,28.5,LREA46311269,,0.38362282514572144
63838,CUST90234953,EXTERNAL526029,RAPHAËL CHABOT,GATIK WALI,Video game,60,NMYB74732985,,0.38362282514572144
244169,EXTERNAL261909,CUST42322582,RACHEL HARRISON,CARLA ROJAS,Video game,38,JEFF84063123,,0.38362282514572144
259581,CUST51382188,CUST38924834,MS. DEBRA WILLIAMS,JULIEN-ALAIN LESSARD,Video game,60,IXOJ25198145,,0.38362282514572144
454307,CUST31133863,CUST78806852,DR.TUSHAR SAMPATH,CHRISTINA GREEN,Video game,60,GXSZ31899663,,0.38362282514572144
63134,CUST23664429,CUST86431864,DERRICK MATA,ANOUK HÉBERT-BENOÎT,Video game,50,FOPJ61732143,,0.38362282514572144
103970,EXTERNAL445248,CUST14448269,ANDREW TURNER,DAWN BALL,Video game,64,ZDNV74153394,,0.38362282514572144
306442,EXTERNAL560827,CUST37244505,MARTHA ARMANDO VALADEZ,ROHAN SENGUPTA,Video game,61,VFFF66369121,,0.38362279534339905
113734,CUST24459721,EXTERNAL966834,LORRAINE GODIN,ÉMILIE LALIBERTÉ-MARCOTTE,Web,43,GQVY53923036,,0.3827807605266571
82180,EXTERNAL460113,CUST48613821,JIANG YANG,DOROTHÉE VILLENEUVE,"Vet bill, thx",97,MEEH35839079,,0.3826749920845032
461930,CUST29300492,EXTERNAL811674,SHANNON CARRILLO,DR. BRITTANY BROWN MD,Education,1005,EARU86825817,,0.38234007358551025
410740,EXTERNAL822428,CUST70927485,CHRISTOPHER HENDRIX,TIMOTHY JOHNSON,Dog grooming,46,CDZI63934810,,0.3821955919265747
197017,EXTERNAL590221,CUST71892595,ROBERT MCCLAIN,KIMBERLY GRIMES,Dog grooming,38,WGHG39614781,,0.3821955919265747
289493,EXTERNAL242098,CUST19492345,CONSTANCE COUTURE,ELIZABETH JAMES,Dog grooming,40,TLTX18501752,,0.3821955919265747
380988,EXTERNAL281852,CUST69927481,DAVID JORDAN,TAMMY ADAMS,dog grooming,42,QXJV92821012,,0.3821955919265747
171266,EXTERNAL652163,CUST20376269,OORJA BORA,TARAN THAMAN,dog grooming,33,NZUN62397582,,0.3821955919265747
272176,CUST89140799,CUST49946759,LIANG ZHI QIANG,MONICA PATRICK,Dog grooming,40,IBAY49213359,,0.38219550251960754
63561,CUST28019697,CUST75088597,GRÉGOIRE CARON,WENDY BOWMAN,Dog grooming,37.5,VUAM17503225,,0.38219550251960754
348976,CUST22005744,EXTERNAL200387,ELIZABETH STEWART,AARON RAY,Dog grooming,30,TQOE83052894,,0.38219550251960754
478241,EXTERNAL566580,CUST58631135,JESSICA DODSON,MATTHEW REYES,Fan,48,BXHL85523638,,0.38219502568244934
478528,CUST72055248,EXTERNAL341037,DWAYNE GILL,DENISE RUIZ,Plants,28,WXDB65939918,,0.3811143934726715
138263,CUST32176518,CUST51420609,SHEILA THOMAS,ANDRÉ LEMIRE,Plants,30,HFQJ60784557,,0.3811143934726715
323718,EXTERNAL254294,CUST97231885,ANTHONY MARTINEZ,ROBERT ALLEN,Plants,14,INYM80600368,,0.3811143934726715
274786,EXTERNAL458400,CUST97899118,SHARON RODRIGUEZ,GUY-NOËL LAROCHE,Plants,21,CDCM25415320,,0.3811143934726715
141139,CUST21902743,CUST66569641,BRITTANY PETERS,DONALD HOOVER,Plants,22.5,KLII93719674,,0.3811143934726715
19045,EXTERNAL671212,CUST97899118,JULIE PLANTE,GUY-NOËL LAROCHE,Plants,17.5,CSVV61673589,,0.3811143934726715
138794,CUST59875434,EXTERNAL758118,WILLIAM PAUL,KRISTEN ARNOLD,Plants,10,HDCD49750428,,0.3811143934726715
460548,EXTERNAL193342,CUST18782647,BEVERLY MORENO,STEPHANIE SMITH,Plants,17,JGHK42301944,,0.3811143934726715
354692,EXTERNAL539453,CUST25016543,CHENG YUN,KEVIN DUBÉ-GRÉGOIRE,Plants,26,PTPB17789454,,0.3811143934726715
125090,CUST23117868,CUST99882775,JULIA ALLEN,ANDREW RUSSELL,Plants,20,CHHD74656244,,0.3811143934726715
239581,CUST63986725,CUST11525724,CRYSTAL WILLIAMS,BRITTANY WILLIAMS,Plants,19.5,LPXW25587444,,0.3811143934726715
156168,EXTERNAL874573,CUST90061735,CANDACE WELLS,DR.PHILIPPE LABONTÉ,Plants,12,QNWX95722830,,0.38111433386802673
371770,CUST57634462,CUST86564050,LUCAS LECLERC,JOHNNY LANE,For that cute puppy toy from your listing,14,QRVM81315436,,0.3811142146587372
436020,EXTERNAL131427,CUST87566923,STEPHEN OLSEN,PATRICIA WASHINGTON,More cat food,20,IFPE65980947,,0.3804040551185608
437931,CUST38034640,EXTERNAL637429,DR.JAMES WILLIAMS,SAMANTHA PHAM,Starbuks,2,AOJB85749520,,0.378692627
173536,EXTERNAL405047,CUST86907927,KELLY COOK,SHAWN COX,Pet's food & meds,45,VWRA39512870,,0.3773218095302582
265214,EXTERNAL752703,CUST29148903,DR.ÉLÉONORE LAROUCHE,DR.BRITTNEY MORRIS,Rabbit food for Mr. Fluffy,5,QJEL73455859,,0.37697651982307434
446082,CUST85769551,CUST33059790,DAVID WILKERSON,DR.JOHN WADE,bear fangs,2200,XGAL12621643,,0.37637850642204285
196735,CUST93687082,EXTERNAL577945,DR.CAROLINE LEACH,PATRICK DIAZ,Kittens food,10,QIBS36408212,,0.37563028931617737
398342,CUST30234775,EXTERNAL960700,DONNA JENKINS,CHERYL SMITH,zoo ticket,18.5,BGCH50307684,,0.37530937790870667
334742,CUST22956266,CUST88590745,JEFFERY SMITH,ANDRE COLLINS,Vet payment,72,HYRT14498726,,0.3749169707298279
435949,CUST18082357,EXTERNAL506072,JESSICA KENNEDY,NICHOLE GONZALES,Hot dog & drinks,7,VNII67405701,,0.3745113015174866
47732,CUST71464959,CUST26353050,OLIVIER CLOUTIER,MARY BELL,drank ur bear,5,JKWK69777313,,0.3735835552215576
62779,CUST65632472,EXTERNAL721143,DING YAN,LOUIS HOLLOWAY,petroil,62,CCYC21077020,,0.3734317123889923
260935,CUST99393253,EXTERNAL860971,TRACY FLORES,RJURIK ERMOLAEVICH GAVRILOV,rembursement for the dog walker,31,KRTB20199119,,0.3734259009361267
83105,CUST53828837,CUST79210465,MARIO GROSS,ROBERT ALEXANDER,Thanks for dog sit,46,SWCL99441606,,0.37341877818107605
232408,CUST38385486,CUST95910127,JEANNE LAFLAMME,BARRY BURKE,"cute puppy, aw",200,RWKR55230354,,0.3722568452358246
353233,EXTERNAL641822,CUST73756054,BRETT MARTINEZ,DAVID MACDONALD,Clothes,66,IAHQ61270621,,0.37194448709487915
82631,CUST42855371,CUST65545441,MANUEL BROWN,LOUIS DUCHESNE,Clothes,34,EWMZ20902044,,0.37194448709487915
412933,CUST98302332,EXTERNAL277758,SUSAN ZAVALA,DANIEL FARMER,Clothes,74,MGYL37558459,,0.37194448709487915
340466,CUST72909661,CUST43650602,BRIAN WHITE,LAURA FLORES,clothes,120,LWQG59215410,,0.37194448709487915
207590,EXTERNAL266265,CUST67299685,DR.DANIEL SHELTON,LISA ADAMS,Clothes,105,AMDO13966886,,0.37194448709487915
472716,CUST33834431,EXTERNAL718372,SHERRY THOMAS,MARK HODGES,Clothes,48,SCKA24948398,,0.37194448709487915
48979,CUST75429953,CUST29156003,VINCENT PEREZ,JAMES HILL,"salamander,thnks!",3331,VVCP12477508,,0.37144792079925537
447077,CUST83857868,CUST23317536,EMMANUELLE VAILLANCOURT,MARIA VAZQUEZ,Weed,33.5,VMMI28063723,,0.37054792046546936
324550,CUST54867692,EXTERNAL212275,VIDUR SEKHON,ANTHONY LARSON,Weed,51,CBYH45426265,,0.37054792046546936
175165,CUST74445453,CUST42392682,DANIEL RUSSELL,DANIEL JACKSON,Dog-eared novel from bookstore,9.5,QDPT19026622,,0.3702346384525299
124063,CUST46793535,CUST11272338,CHRISTINA GARZA,CHRISTINE FRANCIS,Phone,65,DFGT29412740,,0.37020209431648254
150022,EXTERNAL911576,CUST23136619,JAMES WOODS,DR.HOWARD MAYER,Phone,42,UAFN88628482,,0.37020203471183777
129851,EXTERNAL796078,CUST43882447,SANDRA LONG,WILLIAM BAKER,Phone,84.5,ATGL50059628,,0.37020203471183777
324262,CUST45040931,CUST44083084,LI XIU FANG,JOSHUA OBRIEN,Phone,82.5,LOLP25853973,,0.37020203471183777
92060,EXTERNAL374106,CUST60199475,COLETTE GIROUX-LAFONTAINE,BENJAMIN LABELLE,Phone,42,CRAP49035228,,0.37020203471183777
404945,CUST26424717,EXTERNAL702440,TARA BOYLE,EBONY FIELDS,Phone,30,RMJO37275456,,0.37020203471183777
304835,CUST64444356,CUST91466686,KATHLEEN MCGEE,JOSEPH HOWARD,Phone,798.5,OYRS75881705,,0.37020203471183777
169481,CUST47282695,CUST58805803,JESUS DAVIS,NANCY ROBLES,Phone,15,ZQBD76006814,,0.37020203471183777
475556,CUST54265784,EXTERNAL429019,LUCIE LABONTÉ,STACY BARRERA,Phone,27.5,LZMO44876111,,0.37020203471183777
113349,EXTERNAL579468,CUST92621588,GRÉGOIRE POULIOT,DR.RACHEL RAMOS,Phone,53,MCUD76906200,,0.37020203471183777
169883,EXTERNAL137823,CUST67799668,ELIZABETH MORALES,DR.JAY HARDIN,Gadget,61.5,IZES64697340,,0.36993592977523804
454646,EXTERNAL449900,CUST81935269,CLINTON BAILEY,EMILY CHAPMAN,Kitten fund,98.5,DDKT37265756,,0.36964094638824463
314578,CUST92188432,CUST99497841,JENNIFER JIMENEZ,BIANCA MIRANDA,Bought a thing,17.5,NKVN34532456,,0.3695204257965088
219094,CUST96638229,CUST11433090,RACHEL RICH,CHRISTINA VASQUEZ,Wild Horse adventure ride,91,MPZY65391811,,0.36930060386657715
319762,EXTERNAL654509,CUST43322282,MANON-PATRICIA LEPAGE,ALLISON CLARK,Food stuff,34,ZBTP20946948,,0.36848345398902893
314401,EXTERNAL332209,CUST90841350,JESSICA LABELLE,AMY ANDERSON,Food stuff,62,FIHV22890356,,0.36848345398902893
353493,CUST28967646,EXTERNAL292012,ERIKA MORRISON,MICHAEL MARTIN,Rabbit's foot for luck,1.5,XSWS38118651,,0.36825719475746155
143834,EXTERNAL177546,CUST86051697,JULIEN BENOÎT,BENOÎT THÉRIAULT,Movies,14,LJRT63826700,,0.3673679530620575
137436,CUST47222024,EXTERNAL654368,PAUL WILSON,JOHN COLEMAN,Movies,15,RVBT71579267,,0.3673679530620575
158350,EXTERNAL332899,CUST13220530,ZHONG LONG,NATHANIEL BARNETT,Movies,22,LYIQ36564450,,0.3673679530620575
356003,CUST26125414,CUST72890235,CARL BARKER,LAUREN CALHOUN,movies,0,NZVM45239785,,0.3673679530620575
239269,EXTERNAL773898,CUST23699291,SARAH BUTLER,JASMINE THOMAS,Movies,15,GYKV75040804,,0.3673679530620575
209170,CUST24986705,EXTERNAL191405,JIA QIN,JESSICA CLAYTON,movies,14,EAZX85008033,,0.3673679530620575
241087,EXTERNAL876247,CUST80016766,KEVIN PATTERSON,DANIEL WEBSTER,Movies,9,JJUN97585011,,0.3673679530620575
68658,CUST34920725,EXTERNAL934637,CLAIRE SÉGUIN,ERIN GARCIA,Movies,23,GDAL25425833,,0.3673679530620575
201778,CUST82589653,EXTERNAL521390,NICHOLAS SCHAEFER,BOBBY HARRIS,movies,19.5,DHIW11223363,,0.3673679530620575
81037,EXTERNAL665387,CUST58011931,TYLER ALEXANDER,LISA GREGORY,movies,14,KODZ10326904,,0.3673679530620575
250191,CUST14418554,CUST52665472,LI LING,KRISTEN WOOD,Movies,11,WNPN55453331,,0.3673679530620575
221865,CUST16554971,EXTERNAL770113,RYAN YATES,ADAM MOORE,movies,15,QCRB21967405,,0.3673679530620575
403368,CUST22667908,EXTERNAL717841,MICHAEL BARBER,JAMES CAREY,movies,10,SMJP17693914,,0.3673679530620575
404876,CUST15182930,CUST20988117,MEREDITH MOORE,KYLE HUDSON,Soccer,77,BOEQ49377690,,0.36718401312828064
421558,EXTERNAL794334,CUST88709236,DR.JILL JOHNSON,DR.REGINA SERGEEVNA ZYKOVA,Reimbursing vet bill for your pup,75.5,AHVB74246643,,0.3671620190143585
173323,CUST11832991,EXTERNAL695676,DR. LISA MORRIS,ANDREA TURNER,Repayment for the emergency pet vet bill,202.5,GUAF47546827,,0.3666054606437683
136759,CUST41327535,EXTERNAL892075,ZHU YUN,LUKA VALER'JANOVICH ABRAMOV,Quick bite,10,DCKW24336090,,0.36657285690307617
335361,CUST63401846,CUST24695311,CHRISTINE BRIGGS,MICHAEL SMITH,Quick bite,11,PUOA16017036,,0.36657285690307617
459305,EXTERNAL737211,CUST60511543,LAURA WILLIAMS,KYLE SULLIVAN,Quick bite,6,OXDM10167103,,0.36657285690307617
81573,CUST68756419,CUST90119174,DR.JOSEPH MOORE,THOMAS SANDERS,Quick bite,1.5,AYWJ51246290,,0.36657285690307617
111687,CUST62431910,CUST52568762,DR.MATHILDE LAFONTAINE,NICOLE MARSHALL,quick bite,9.5,WXPF72528704,,0.36657285690307617
79703,EXTERNAL478205,CUST27172845,BRANDON HICKS,RACHEL MATTHEWS,quick bite,7,GZID24649601,,0.36657285690307617
445840,CUST31922674,CUST51529077,JULIA MARTIN,SHARAPOVA IRINA DMITRIEVNA,Quick bite,14,BRUZ75932938,,0.36657285690307617
351107,CUST31791396,CUST40791649,NICOLE FIGUEROA,BAO PENG,Quick bite,8,TJBQ40477468,,0.36657285690307617
63763,CUST88546146,CUST55641925,DR.AMÉLIE-OCÉANE CARRIER,DR.BRYAN LEE,Quick bite,12,VXMC74164584,,0.36657285690307617
460153,CUST85095091,EXTERNAL429002,KRISTEN WARREN,JOSHUA LEWIS,Quick bite,10,HMUE50452049,,0.366572767
183023,CUST95080623,CUST11721872,DR.KENNETH MARTIN,SEMENOV PROHOR ALEKSANDROVICH,quick bite,16,LVJZ25135632,,0.366572767
204397,CUST81825825,CUST96208118,ÉDITH BOUCHER,MICHELLE BARRERA,Quick bite,8,DSAI24766234,,0.366572767
164723,CUST81102239,CUST44313894,DR.LOUIS-JULIEN BÉLISLE,THOMAS RAMIREZ V,Quick bite,8,LPAY72371134,,0.366572767
468427,CUST88530226,EXTERNAL247790,DR.JAMIE PENA,JAMIE REED,Quick bite,12,YTKI40725181,,0.366572767
430925,CUST29731184,CUST75221575,DR.SARAH AUDET,DAVID FREDERICK JR.,Quick bite,7,IPIE42815950,,0.366572767
223369,CUST28518402,CUST67916053,JASON BANKS,PENG YU YING,Quick bite,7,DJOP99775886,,0.366572767
373352,EXTERNAL293946,CUST23803274,PIERRE JACQUES,FRANCISCO JIMENEZ,Dog groom,37.5,BBHM99262516,,0.36648282408714294
69091,EXTERNAL987693,CUST50805016,MATTHEW DIAZ,KRISTIN WOODS,Dog groom,42,WCGG68962777,,0.36648282408714294
423788,CUST91436000,CUST24221310,JULIEN-GÉRARD DALLAIRE,LUIS PERRY,Coat,80,HHHE49187413,,0.3663664758205414
52084,CUST93679180,CUST91394514,MANON BLANCHETTE,NATHAN LUCAS,Doggy daycare,50,MTNW74795762,,0.3646174669265747
106679,CUST71155995,EXTERNAL425961,MICHAEL MAXWELL,PAUL ROBERGE,Repaying for the emergency pet vet visit,195,MXNY67458796,,0.36459818482398987
